Material,Process,Sub-process,Power,Velocity,Hatch spacing,layer thickness,beam D,density,Cp,k,melting T,absorption coefficient,minimal absorptivity,p/lb,p/l,p/b2,p/b,vb,vl,meltpool shape,,Zn (wt%),Mg (wt%),Si (wt%),Al (wt%),Sn (wt%),Zr (wt%),W (wt%),Ti (wt%),V (wt%),Co (wt%),Cu (wt%),Ta (wt%),Nb (wt%),Ni (wt.%),Cr (wt.%),Fe (wt.%),Mn (wt%),Mo (wt.%),paper ID,paper,porosity,relative density,comment,,,,,
SS316L,PBF,SLM,150,1000,92,30.66666667,35,8000,500,16.3,1688,0.968647385,0.37111963,139751.5528,4891.304347,122.4489796,428.5714286,35,30.66666667,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,67,,,,,1415
SS316L,PBF,SLM,150,1500,75,25,35,8000,500,16.3,1688,0.645739018,0.36355966,171428.5714,6000,122.4489796,428.5714286,52.5,37.5,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,67,,,,,1415
SS316L,PBF,SLM,150,2000,68,22.66666667,35,8000,500,16.3,1688,0.484323692,0.393044883,189075.6302,6617.647058,122.4489796,428.5714286,70,45.33333334,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,67,,,,,1415
SS316L,PBF,SLM,150,2500,60,20,35,8000,500,16.3,1688,0.387412324,0.380140144,214285.7143,7500,122.4489796,428.5714286,87.5,50,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,67,,,,,1415
SS316L,PBF,SLM,200,100,337,112.3333333,35,8000,500,16.3,1688,12.91493579,0.434791498,50869.01231,1780.415431,163.2653061,571.4285714,3.5,11.23333333,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,67,,,,,1415
SS316L,PBF,SLM,200,500,150,50,35,8000,500,16.3,1688,2.582956071,0.377916211,114285.7143,4000,163.2653061,571.4285714,17.5,25,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,67,,,,,1415
SS316L,PBF,SLM,200,1000,110,35,35,8000,500,16.3,1688,1.291478036,0.391730488,163265.3061,5714.285714,163.2653061,571.4285714,35,35,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,67,,,,,1415
SS316L,PBF,SLM,200,1500,87,29,35,8000,500,16.3,1688,0.861011262,0.362907545,197044.335,6896.551724,163.2653061,571.4285714,52.5,43.5,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,67,,,,,1415
SS316L,PBF,SLM,200,2000,75,25,35,8000,500,16.3,1688,0.645739018,0.356381385,228571.4286,8000,163.2653061,571.4285714,70,50,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,67,,,,,1415
SS316L,PBF,SLM,200,2500,70,23.33333333,35,8000,500,16.3,1688,0.516575671,0.384709868,244897.9592,8571.428573,163.2653061,571.4285714,87.5,58.33333333,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,67,,,,,1415
SS316L,PBF,SLM,250,100,375,125,35,8000,500,16.3,1688,16.14370859,0.420985864,57142.85714,2000,204.0816327,714.2857143,3.5,12.5,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,67,,,,,1415
SS316L,PBF,SLM,250,500,170,56.66666667,35,8000,500,16.3,1688,3.228772805,0.38312326,126050.4202,4411.764706,204.0816327,714.2857143,17.5,28.33333334,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,67,,,,,1415
SS316L,PBF,SLM,250,1000,120,40,35,8000,500,16.3,1688,1.614386402,0.370447453,178571.4286,6250,204.0816327,714.2857143,35,40,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,67,,,,,1415
SS316L,PBF,SLM,250,1500,100,33.33333333,35,8000,500,16.3,1688,1.076283507,0.380140144,214285.7143,7500.000001,204.0816327,714.2857143,52.5,50,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,67,,,,,1415
SS316L,PBF,SLM,250,2000,83,27.66666667,35,8000,500,16.3,1688,0.807154343,0.34713774,258175.5593,9036.144577,204.0816327,714.2857143,70,55.33333334,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,67,,,,,1415
SS316L,PBF,SLM,250,2500,75,25,35,8000,500,16.3,1688,0.645739018,0.352074419,285714.2857,10000,204.0816327,714.2857143,87.5,62.5,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,67,,,,,1415
SS316L,PBF,SLM,300,100,400,133.3333333,35,8000,500,16.3,1688,19.3724814,0.394052416,64285.7143,2250.000001,244.8979592,857.1428571,3.5,13.33333333,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,67,,,,,1415
SS316L,PBF,SLM,300,500,183,61,35,8000,500,16.3,1688,3.874511822,0.367287063,140515.2225,4918.032787,244.8979592,857.1428571,17.5,30.5,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,67,,,,,1415
SS316L,PBF,SLM,300,1000,130,43.33333333,35,8000,500,16.3,1688,1.937217053,0.360227316,197802.1978,6923.076924,244.8979592,857.1428571,35,43.33333333,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,67,,,,,1415
SS316L,PBF,SLM,300,1500,108,36,35,8000,500,16.3,1688,1.291478036,0.367842345,238095.2381,8333.333333,244.8979592,857.1428571,52.5,54,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,67,,,,,1415
SS316L,PBF,SLM,300,2000,92,30.66666667,35,8000,500,16.3,1688,0.968647385,0.353508927,279503.1056,9782.608695,244.8979592,857.1428571,70,61.33333334,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,67,,,,,1415
SS316L,PBF,SLM,300,2500,82,27.33333333,35,8000,500,16.3,1688,0.774902365,0.349253275,313588.8502,10975.60976,244.8979592,857.1428571,87.5,68.33333333,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,67,,,,,1415
AA7075,PBF,SLM,200,250,,,,2810,960,130,829,,0.136401714,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,keyhole,,0,5.5,2.5,0,90,0,0,0,0,0,0,1.5,0,0,0,0.3,0.1,0.3,0,,,,68,,,,0.4<d/w<0.5 desirable,556
AA7075,PBF,SLM,400,250,,,,2810,960,130,829,,0.31713868,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,desirable,,0,5.5,2.5,0,90,0,0,0,0,0,0,1.5,0,0,0,0.3,0.1,0.3,0,,,,68,,,,,556
Ti-6Al-4V,PBF,SLM,50,800,,60,50,4470.5,561.5,7.2,1922,0.212629914,,16666.66667,833.3333333,20,100,40,48,keyhole,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,70,,,,,1649
Ti-6Al-4V,PBF,SLM,50,1000,,60,50,4470.5,561.5,7.2,1922,0.170119474,,16666.66667,833.3333333,20,100,50,60,keyhole,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,70,,,,,1649
Ti-6Al-4V,PBF,SLM,75,800,,60,50,4470.5,561.5,7.2,1922,0.318944871,,25000,1250,30,150,40,48,keyhole,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,70,,,,,1649
Ti-6Al-4V,PBF,SLM,75,1000,,60,50,4470.5,561.5,7.2,1922,0.255140353,,25000,1250,30,150,50,60,keyhole,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,70,,,,,1649
Ti-6Al-4V,PBF,SLM,100,800,,60,50,4470.5,561.5,7.2,1922,0.425259827,,33333.33333,1666.666667,40,200,40,48,keyhole,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,70,,,,,1649
Ti-6Al-4V,PBF,SLM,100,1000,,60,50,4470.5,561.5,7.2,1922,0.340161233,,33333.33333,1666.666667,40,200,50,60,keyhole,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,70,,,,,1649
Ti-6Al-4V,PBF,SLM,125,800,,60,50,4470.5,561.5,7.2,1922,0.531574784,,41666.66667,2083.333333,50,250,40,48,keyhole,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,70,,,,,1649
Ti-6Al-4V,PBF,SLM,125,1000,,60,50,4470.5,561.5,7.2,1922,0.425259827,,41666.66667,2083.333333,50,250,50,60,keyhole,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,70,,,,,1649
Ti-6Al-4V,PBF,SLM,150,800,,60,50,4470.5,561.5,7.2,1922,0.637889741,,50000,2500,60,300,40,48,keyhole,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,70,,,,,1649
Ti-6Al-4V,PBF,SLM,150,1000,,60,50,4470.5,561.5,7.2,1922,0.510280707,,50000,2500,60,300,50,60,keyhole,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,70,,,,,1649
Ti-6Al-4V,PBF,SLM,175,800,,60,50,4470.5,561.5,7.2,1922,0.744204698,,58333.33333,2916.666667,70,350,40,48,keyhole,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,70,,,,,1649
Ti-6Al-4V,PBF,SLM,175,1000,,60,50,4470.5,561.5,7.2,1922,0.595301586,,58333.33333,2916.666667,70,350,50,60,keyhole,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,70,,,,,1649
Ti-6Al-4V,PBF,SLM,200,800,,60,50,4470.5,561.5,7.2,1922,0.850519655,,66666.66667,3333.333333,80,400,40,48,keyhole,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,70,,,,,1649
Ti-6Al-4V,PBF,SLM,200,1000,,60,50,4470.5,561.5,7.2,1922,0.680400181,,66666.66667,3333.333333,80,400,50,60,keyhole,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,70,,,,,1649
Ti-6Al-4V,PBF,SLM,225,800,,60,50,4470.5,561.5,7.2,1922,0.956756896,,75000,3750,90,450,40,48,keyhole,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,70,,,,,1649
Ti-6Al-4V,PBF,SLM,225,1000,,60,50,4470.5,561.5,7.2,1922,0.76542106,,75000,3750,90,450,50,60,keyhole,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,70,,,,,1649
Ti-6Al-4V,PBF,SLM,250,800,,60,50,4470.5,561.5,7.2,1922,1.063071853,,83333.33333,4166.666667,100,500,40,48,keyhole,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,70,,,,,1649
Ti-6Al-4V,PBF,SLM,250,1000,,60,50,4470.5,561.5,7.2,1922,0.850519655,,83333.33333,4166.666667,100,500,50,60,keyhole,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,70,,,,,1649
Ti-6Al-4V,PBF,SLM,300,800,,60,50,4470.5,561.5,7.2,1922,1.275701766,,100000,5000,120,600,40,48,keyhole,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,70,,,,,1649
Ti-6Al-4V,PBF,SLM,300,1000,,60,50,4470.5,561.5,7.2,1922,1.020561413,,100000,5000,120,600,50,60,keyhole,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,70,,,,,1649
IN625,PBF,SLM,300,300,,60,70,8442,429,9.8,1593,,0.353461881,71428.57143,5000,61.2244898,428.5714286,21,18,keyhole,,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35,65,21,0,0,9,,,,71,,,,,1320
IN625,PBF,SLM,300,600,,60,70,8442,429,9.8,1593,,0.315300618,71428.57143,5000,61.2244898,428.5714286,42,36,keyhole,,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35,65,21,0,0,9,,,,71,,,,,1320
IN625,PBF,SLM,300,2400,,60,70,8442,429,9.8,1593,,,71428.57143,5000,61.2244898,428.5714286,168,144,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35,65,21,0,0,9,,,,71,,,,,1320
IN625,PBF,SLM,300,3000,,60,70,8442,429,9.8,1593,,,71428.57143,5000,61.2244898,428.5714286,210,180,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35,65,21,0,0,9,,,,71,,,,,1320
IN625,PBF,SLM,350,300,,60,70,8442,429,9.8,1593,,0.414551677,83333.33333,5833.333333,71.42857143,500,21,18,keyhole,,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35,65,21,0,0,9,,,,71,,,,,1320
IN625,PBF,SLM,350,600,,60,70,8442,429,9.8,1593,,0.362470791,83333.33333,5833.333333,71.42857143,500,42,36,keyhole,,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35,65,21,0,0,9,,,,71,,,,,1320
IN625,PBF,SLM,400,300,,60,70,8442,429,9.8,1593,,0.374522948,95238.09524,6666.666667,81.63265306,571.4285714,21,18,keyhole,,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35,65,21,0,0,9,,,,71,,,,,1320
IN625,PBF,SLM,400,600,,60,70,8442,429,9.8,1593,,0.382027793,95238.09524,6666.666667,81.63265306,571.4285714,42,36,keyhole,,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35,65,21,0,0,9,,,,71,,,,,1320
IN625,PBF,SLM,400,900,,60,70,8442,429,9.8,1593,,0.301947237,95238.09524,6666.666667,81.63265306,571.4285714,63,54,keyhole,,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35,65,21,0,0,9,,,,71,,,,,1320
IN625,PBF,SLM,400,1200,,60,70,8442,429,9.8,1593,,0.245313795,95238.09524,6666.666667,81.63265306,571.4285714,84,72,balling,,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35,65,21,0,0,9,,,,71,,,,,1320
IN625,PBF,SLM,400,1500,,60,70,8442,429,9.8,1593,,0.236594675,95238.09524,6666.666667,81.63265306,571.4285714,105,90,balling,,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35,65,21,0,0,9,,,,71,,,,,1320
IN625,PBF,SLM,400,1800,,60,70,8442,429,9.8,1593,,0.150973618,95238.09524,6666.666667,81.63265306,571.4285714,126,108,balling,,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35,65,21,0,0,9,,,,71,,,,,1320
IN625,PBF,SLM,400,2100,,60,70,8442,429,9.8,1593,,0.154251414,95238.09524,6666.666667,81.63265306,571.4285714,147,126,balling,,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35,65,21,0,0,9,,,,71,,,,,1320
SS316L,PBF,SLM,150,20,,100,500,8000,500,16.3,1688,0.237343478,0.304276064,3000,1500,0.6,30,10,2,keyhole,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,75,,,,,1415
SS316L,PBF,SLM,250,20,,100,500,8000,500,16.3,1688,0.395494748,0.241159005,5000,2500,1,50,10,2,keyhole,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,75,,,,,1415
SS316L,PBF,SLM,350,20,,100,500,8000,500,16.3,1688,0.553723734,0.192709672,7000,3500,1.4,70,10,2,keyhole,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,75,,,,,1415
SS316L,PBF,SLM,450,20,,100,500,8000,500,16.3,1688,0.711952719,0.20186269,9000,4500,1.8,90,10,2,keyhole,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,75,,,,,1415
SS316L,PBF,SLM,150,50,,100,500,8000,500,16.3,1688,0.094890762,0.359894866,3000,1500,0.6,30,25,5,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,75,,,,,1415
SS316L,PBF,SLM,250,50,,100,500,8000,500,16.3,1688,0.158228986,0.370552648,5000,2500,1,50,25,5,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,75,,,,,1415
SS316L,PBF,SLM,350,50,,100,500,8000,500,16.3,1688,0.221489493,0.278920722,7000,3500,1.4,70,25,5,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,75,,,,,1415
SS316L,PBF,SLM,450,50,,100,500,8000,500,16.3,1688,0.284750001,0.266348896,9000,4500,1.8,90,25,5,keyhole,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,75,,,,,1415
SS316L,PBF,SLM,150,80,,100,500,8000,500,16.3,1688,0.059297012,0.360654731,3000,1500,0.6,30,40,8,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,75,,,,,1415
SS316L,PBF,SLM,250,80,,100,500,8000,500,16.3,1688,0.098854258,0.357840911,5000,2500,1,50,40,8,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,75,,,,,1415
SS316L,PBF,SLM,350,80,,100,500,8000,500,16.3,1688,0.138411505,0.323738736,7000,3500,1.4,70,40,8,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,75,,,,,1415
SS316L,PBF,SLM,450,80,,100,500,8000,500,16.3,1688,0.177968751,0.324828855,9000,4500,1.8,90,40,8,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,75,,,,,1415
Ti-6Al-4V,PBF,SLM,175,850,,35,20,4470.5,561.5,7.2,1922,4.377487262,0.642123577,250000,5000,437.5,875,17,29.75,keyhole,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,76,,,,0.125<El<0.167 desire,1649
Ti-6Al-4V,PBF,SLM,175,1050,,35,20,4470.5,561.5,7.2,1922,3.543676463,0.615188172,250000,5000,437.5,875,21,36.75,desirable,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,76,,,,,1649
Ti-6Al-4V,PBF,SLM,175,1250,,35,20,4470.5,561.5,7.2,1922,2.97666336,0.439600704,250000,5000,437.5,875,25,43.75,desirable,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,76,,,,,1649
Ti-6Al-4V,PBF,SLM,175,1450,,35,20,4470.5,561.5,7.2,1922,2.566091784,0.409161013,250000,5000,437.5,875,29,50.75,desirable,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,76,,,,,1649
Ti-6Al-4V,PBF,SLM,100,2000,,20,20,4470.5,561.5,7.2,1922,1.063071853,0.057611305,250000,5000,250,500,40,40,LOF,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,76,,,,,1649
Ti-6Al-4V,PBF,SLM,150,2000,,20,20,4470.5,561.5,7.2,1922,1.594646637,0.221653234,375000,7500,375,750,40,40,LOF,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,76,,,,,1649
Ti-6Al-4V,PBF,SLM,200,2000,,20,20,4470.5,561.5,7.2,1922,2.126221421,0.243656853,500000,10000,500,1000,40,40,LOF,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,76,,,,,1649
Ti-6Al-4V,PBF,SLM,250,2000,,20,20,4470.5,561.5,7.2,1922,2.657796205,0.326607894,625000,12500,625,1250,40,40,desirable,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,76,,,,,1649
Ti-6Al-4V,PBF,SLM,200,1000,,20,20,4470.5,561.5,7.2,1922,4.252442842,0.127423228,500000,10000,500,1000,20,20,keyhole,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,76,,,,,1649
Ti-6Al-4V,PBF,SLM,200,1500,,20,20,4470.5,561.5,7.2,1922,2.834910084,0.16170794,500000,10000,500,1000,30,30,desirable,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,76,,,,,1649
Ti-6Al-4V,PBF,SLM,200,2500,,20,20,4470.5,561.5,7.2,1922,1.700961594,0.226081653,500000,10000,500,1000,50,50,balling,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,76,,,,,1649
IN718,PBF,EBM,900,300,,,,8190,435,11.2,1673,,1.153527995,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,desirable,,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,55,21,0,0,3.3,,,,77,,,,,1400
IN718,PBF,EBM,660,300,,,,8190,435,11.2,1673,,1.320618959,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,desirable,,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,55,21,0,0,3.3,,,,77,,,,,1400
IN718,PBF,EBM,420,300,,,,8190,435,11.2,1673,,1.418115938,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,desirable,,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,55,21,0,0,3.3,,,,77,,,,,1400
IN718,PBF,EBM,897,650,,,,8190,435,11.2,1673,,1.348626426,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,desirable,,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,55,21,0,0,3.3,,,,77,,,,,1400
IN718,PBF,EBM,663,650,,,,8190,435,11.2,1673,,1.067700592,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,desirable,,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,55,21,0,0,3.3,,,,77,,,,,1400
IN718,PBF,EBM,900,1000,,,,8190,435,11.2,1673,,1.168059812,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,balling,,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,55,21,0,0,3.3,,,,77,,,,,1400
IN718,PBF,EBM,660,1000,,,,8190,435,11.2,1673,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,balling,,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,55,21,0,0,3.3,,,,77,,,,,1400
IN718,PBF,EBM,416,650,,,,8190,435,11.2,1673,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,LOF,,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,55,21,0,0,3.3,,,,77,,,,,1400
IN718,PBF,EBM,420,1000,,,,8190,435,11.2,1673,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,LOF,,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,55,21,0,0,3.3,,,,77,,,,,1400
IN738LC,PBF,SLM,280,1350,,55,100,8110,558.3,19.8,1543,,0.389470433,50909.09091,5090.909091,28,280,135,74.25,desirable,,0,0,0,0,3.5,0,0,2.6,3.5,0,8,0,1.75,1,61,15,0,0,0,,,,78,,,,0.22<El<0.5 desire,1270
IN738LC,PBF,SLM,120,570,,55,100,8110,558.3,19.8,1543,,0.362847464,21818.18182,2181.818182,12,120,57,31.35,LOF,,0,0,0,0,3.5,0,0,2.6,3.5,0,8,0,1.75,1,61,15,0,0,0,,,,78,,,,El>0.5 keyhole,1270
IN738LC,PBF,SLM,85,380,,55,100,8110,558.3,19.8,1543,,0.347532147,15454.54545,1545.454545,8.5,85,38,20.9,LOF,,0,0,0,0,3.5,0,0,2.6,3.5,0,8,0,1.75,1,61,15,0,0,0,,,,78,,,,El<0.22 LOF,1270
IN738LC,PBF,SLM,230,960,,55,100,8110,558.3,19.8,1543,,0.426789602,41818.18182,4181.818182,23,230,96,52.8,desirable,,0,0,0,0,3.5,0,0,2.6,3.5,0,8,0,1.75,1,61,15,0,0,0,,,,78,,,,,1270
IN738LC,PBF,SLM,180,750,,55,100,8110,558.3,19.8,1543,,0.425392121,32727.27273,3272.727273,18,180,75,41.25,desirable,,0,0,0,0,3.5,0,0,2.6,3.5,0,8,0,1.75,1,61,15,0,0,0,,,,78,,,,,1270
IN738LC,PBF,SLM,275,1075,,55,100,8110,558.3,19.8,1543,,0.440411229,50000,5000,27.5,275,107.5,59.125,desirable,,0,0,0,0,3.5,0,0,2.6,3.5,0,8,0,1.75,1,61,15,0,0,0,,,,78,,,,,1270
IN738LC,PBF,SLM,320,1100,,55,100,8110,558.3,19.8,1543,,0.392387513,58181.81818,5818.181818,32,320,110,60.5,desirable,,0,0,0,0,3.5,0,0,2.6,3.5,0,8,0,1.75,1,61,15,0,0,0,,,,78,,,,,1270
IN738LC,PBF,SLM,125,430,,55,100,8110,558.3,19.8,1543,,0.40250302,22727.27273,2272.727273,12.5,125,43,23.65,desirable,,0,0,0,0,3.5,0,0,2.6,3.5,0,8,0,1.75,1,61,15,0,0,0,,,,78,,,,,1270
IN738LC,PBF,SLM,210,685,,55,100,8110,558.3,19.8,1543,,0.47115626,38181.81818,3818.181818,21,210,68.5,37.675,desirable,,0,0,0,0,3.5,0,0,2.6,3.5,0,8,0,1.75,1,61,15,0,0,0,,,,78,,,,,1270
IN738LC,PBF,SLM,260,800,,55,100,8110,558.3,19.8,1543,,0.414980044,47272.72727,4727.272727,26,260,80,44,desirable,,0,0,0,0,3.5,0,0,2.6,3.5,0,8,0,1.75,1,61,15,0,0,0,,,,78,,,,,1270
IN738LC,PBF,SLM,115,315,,55,100,8110,558.3,19.8,1543,,0.382776373,20909.09091,2090.909091,11.5,115,31.5,17.325,desirable,,0,0,0,0,3.5,0,0,2.6,3.5,0,8,0,1.75,1,61,15,0,0,0,,,,78,,,,,1270
IN738LC,PBF,SLM,370,1000,,55,100,8110,558.3,19.8,1543,,0.386752716,67272.72727,6727.272727,37,370,100,55,desirable,,0,0,0,0,3.5,0,0,2.6,3.5,0,8,0,1.75,1,61,15,0,0,0,,,,78,,,,,1270
IN738LC,PBF,SLM,96,225,,55,100,8110,558.3,19.8,1543,,0.34332746,17454.54545,1745.454545,9.6,96,22.5,12.375,desirable,,0,0,0,0,3.5,0,0,2.6,3.5,0,8,0,1.75,1,61,15,0,0,0,,,,78,,,,,1270
IN738LC,PBF,SLM,340,730,,55,100,8110,558.3,19.8,1543,,0.310399226,61818.18182,6181.818182,34,340,73,40.15,desirable,,0,0,0,0,3.5,0,0,2.6,3.5,0,8,0,1.75,1,61,15,0,0,0,,,,78,,,,,1270
